date,symbol,base,open,high,low,close,volume
2020-01-03,LINK/USD,LINK,1.73534,1.82655,1.7,1.80037,790070.94
2020-01-03,LTC/USD,LTC,39.29,42.37,38.74,42.2,124579.18841241
2020-01-03,OXT/USD,OXT,0.3009,0.3497,0.3,0.3297,4540402.0
2020-01-04,ALGO/USD,ALGO,0.227,0.2345,0.2245,0.2345,449460.0
2020-01-04,BCH/USD,BCH,221.16,226.98,215.5,224.31,26987.28049003
2020-01-04,BTC/USD,BTC,7334.45,7398.0,7263.32,7348.63,4742.46620989
2020-01-04,DASH/USD,DASH,43.76,47.395,42.667,46.285,5361.81558843
2020-01-04,EOS/USD,EOS,2.637,2.8,2.62,2.668,215447.2
2020-01-04,ETC/USD,ETC,4.57,4.768,4.523,4.758,132552.12173101
2020-01-04,ETH/USD,ETH,134.17,135.75,132.5,134.14,31254.84712421
2020-01-04,LINK/USD,LINK,1.8004,1.84,1.78457,1.82487,381799.1
2020-01-04,LTC/USD,LTC,42.2,42.81,41.74,42.73,54827.96372263
2020-01-04,OXT/USD,OXT,0.3298,0.3311,0.31,0.3218,1666684.0
2020-01-05,ALGO/USD,ALGO,0.2345,0.2379,0.2283,0.2294,401035.0
2020-01-05,BCH/USD,BCH,224.67,227.48,219.75,222.71,13646.98313616
2020-01-05,BTC/USD,BTC,7348.63,7488.87,7312.22,7355.4,5942.01494574
2020-01-05,DASH/USD,DASH,46.039,64.49,45.03,51.006,42639.81322942
2020-01-05,EOS/USD,EOS,2.668,2.771,2.662,2.686,211939.0
2020-01-05,ETC/USD,ETC,4.751,5.002,4.728,4.876,289443.48462642
2020-01-05,ETH/USD,ETH,134.14,138.97,134.14,135.31,45353.69311227
2020-01-05,LINK/USD,LINK,1.82548,1.84,1.7838,1.79772,385276.49
2020-01-05,LTC/USD,LTC,42.7,44.51,42.58,43.28,79791.67624467
2020-01-05,OXT/USD,OXT,0.3219,0.3243,0.3024,0.3141,2992533.0
2020-01-06,ALGO/USD,ALGO,0.2294,0.2433,0.2294,0.2425,1220652.0
2020-01-06,BCH/USD,BCH,222.59,247.0,222.05,244.47,36248.00126967
2020-01-06,BTC/USD,BTC,7355.4,7805.0,7343.17,7764.63,11770.42968139
2020-01-06,DASH/USD,DASH,51.052,57.75,50.723,56.793,28718.42259489
2020-01-06,EOS/USD,EOS,2.679,2.859,2.679,2.852,357139.6
2020-01-06,ETC/USD,ETC,4.881,5.145,4.85,5.031,298720.55468424
2020-01-06,ETH/USD,ETH,135.31,144.51,134.78,144.19,91523.60992709
2020-01-06,LINK/USD,LINK,1.79751,1.94719,1.79479,1.94178,1121974.95
2020-01-06,LTC/USD,LTC,43.28,46.18,43.12,45.79,143316.57954752
2020-01-06,OXT/USD,OXT,0.3145,0.3561,0.3085,0.3214,6008309.0
2020-01-07,ALGO/USD,ALGO,0.2425,0.2436,0.2275,0.2305,952379.0
2020-01-07,BCH/USD,BCH,244.43,247.64,232.12,242.72,37215.99507227
2020-01-07,BTC/USD,BTC,7764.63,8216.0,7723.0,8158.52,19857.45754518
2020-01-07,DASH/USD,DASH,56.793,57.749,53.182,54.472,16806.11706837
2020-01-07,EOS/USD,EOS,2.855,2.89,2.755,2.85,391275.0
2020-01-07,ETC/USD,ETC,5.031,5.08,4.714,4.837,350797.89642824
2020-01-07,ETH/USD,ETH,144.2,145.25,138.79,143.08,96525.42253821
2020-01-07,LINK/USD,LINK,1.94179,2.14,1.90108,2.10878,2770259.29
2020-01-07,LTC/USD,LTC,45.81,46.89,44.48,46.36,213535.85907647
2020-01-07,OXT/USD,OXT,0.3214,0.3363,0.31,0.3237,3766203.0
2020-01-08,ALGO/USD,ALGO,0.2303,0.2387,0.2246,0.2275,1037770.0
2020-01-08,BCH/USD,BCH,242.78,255.1,229.73,239.82,46528.64110339
2020-01-08,BTC/USD,BTC,8160.01,8469.39,7845.0,8045.51,23927.67532995
2020-01-08,DASH/USD,DASH,54.614,56.933,50.934,52.463,15669.26736603
2020-01-08,EOS/USD,EOS,2.851,2.975,2.71,2.77,488280.7
2020-01-08,ETC/USD,ETC,4.84,5.06,4.71,4.955,241558.10749019
2020-01-08,ETH/USD,ETH,143.08,148.0,137.03,140.6,101682.09291578
2020-01-08,LINK/USD,LINK,2.10375,2.35,2.10375,2.19301,4253295.25
2020-01-08,LTC/USD,LTC,46.36,48.6,44.08,45.28,238289.48324823
2020-01-08,OXT/USD,OXT,0.323,0.3267,0.301,0.3057,4123813.0
2020-01-09,ALGO/USD,ALGO,0.2274,0.229,0.221,0.2231,462790.0
2020-01-09,BCH/USD,BCH,239.82,243.92,231.14,237.65,17973.84137491
2020-01-09,BTC/USD,BTC,8047.75,8048.67,7744.48,7813.78,9477.65983784
2020-01-09,DASH/USD,DASH,52.178,53.1,49.601,50.621,6469.32498128
2020-01-09,EOS/USD,EOS,2.774,2.793,2.69,2.744,255687.6
2020-01-09,ETC/USD,ETC,4.948,5.209,4.87,5.18,300393.01988489
2020-01-09,ETH/USD,ETH,140.64,141.38,135.12,137.71,61184.99933797
2020-01-09,LINK/USD,LINK,2.19328,2.23964,2.10223,2.19646,1416106.79
2020-01-09,LTC/USD,LTC,45.32,45.75,43.86,44.73,95992.57024022
2020-01-09,OXT/USD,OXT,0.3052,0.314,0.3016,0.3044,1941166.0
2020-01-10,ALGO/USD,ALGO,0.2217,0.2274,0.22,0.2269,842329.0
2020-01-10,BCH/USD,BCH,237.86,274.98,231.11,271.83,65757.16604584
2020-01-10,BTC/USD,BTC,7813.78,8199.77,7671.0,8198.09,13419.69851238
2020-01-10,DASH/USD,DASH,50.513,57.212,49.7,56.81,11005.20266387
2020-01-10,EOS/USD,EOS,2.741,3.0,2.649,2.979,381737.6
2020-01-10,ETC/USD,ETC,5.181,5.407,4.91,5.36,285784.82690951
2020-01-10,ETH/USD,ETH,137.72,145.81,135.26,144.72,137620.99823131
2020-01-10,LINK/USD,LINK,2.19365,2.25,2.145,2.23112,1814703.4
2020-01-10,LTC/USD,LTC,44.72,49.67,43.72,48.99,231955.09832687
2020-01-10,OXT/USD,OXT,0.3044,0.3295,0.296,0.3123,4652147.0
2020-01-11,ALGO/USD,ALGO,0.2258,0.2323,0.224,0.226,480943.0
2020-01-11,BCH/USD,BCH,271.82,279.56,258.31,260.96,38720.8358424
2020-01-11,BTC/USD,BTC,8198.09,8290.0,8000.01,8020.0,7557.36879269
2020-01-11,DASH/USD,DASH,56.931,68.315,55.648,63.5,39601.40573527
2020-01-11,EOS/USD,EOS,2.981,3.137,2.935,2.988,385053.6
2020-01-11,ETC/USD,ETC,5.361,5.824,5.321,5.57,447271.32021725
2020-01-11,ETH/USD,ETH,144.89,148.0,142.0,142.63,52850.50876755
2020-01-11,LINK/USD,LINK,2.23102,2.349,2.22029,2.28045,1879728.53
2020-01-11,LTC/USD,LTC,49.01,52.03,47.72,49.36,178906.81311952
2020-01-11,OXT/USD,OXT,0.312,0.324,0.3015,0.3062,3535405.0
2020-01-12,ALGO/USD,ALGO,0.2258,0.2308,0.2242,0.2291,320229.0
2020-01-12,BCH/USD,BCH,260.96,271.48,258.03,270.6,13722.30832814
2020-01-12,BTC/USD,BTC,8017.47,8185.0,7963.25,8180.81,3920.74009838
2020-01-12,DASH/USD,DASH,63.0,67.99,61.364,66.321,18397.5236828
2020-01-12,EOS/USD,EOS,2.987,3.213,2.927,3.209,326054.1
2020-01-12,ETC/USD,ETC,5.55,5.646,5.366,5.573,175139.19092626
2020-01-12,ETH/USD,ETH,142.51,146.6,141.83,146.6,35450.66532334
2020-01-12,LINK/USD,LINK,2.27877,2.315,2.21219,2.2406,903959.84
2020-01-12,LTC/USD,LTC,49.37,51.7,48.82,51.42,105906.45468477
2020-01-12,OXT/USD,OXT,0.3073,0.3099,0.3025,0.305,1580416.0
2020-01-13,ALGO/USD,ALGO,0.2288,0.2316,0.2234,0.2275,490820.0
2020-01-13,BCH/USD,BCH,270.73,273.0,260.78,267.01,14300.99615459
2020-01-13,BTC/USD,BTC,8180.81,8195.81,8041.95,8104.5,6678.02840315
2020-01-13,DASH/USD,DASH,66.155,71.548,63.591,69.464,17205.10208728
2020-01-13,EOS/USD,EOS,3.211,3.211,3.067,3.104,309337.1
2020-01-13,ETC/USD,ETC,5.571,5.591,5.321,5.46,150503.995453
2020-01-13,ETH/USD,ETH,146.55,147.0,142.1,143.51,44072.65864059
2020-01-13,LINK/USD,LINK,2.24048,2.24048,2.15372,2.1901,939315.21
2020-01-13,LTC/USD,LTC,51.41,51.63,48.85,49.58,112035.75877696
2020-01-13,OXT/USD,OXT,0.305,0.3094,0.2977,0.3018,1544502.0
2020-01-14,ALGO/USD,ALGO,0.2278,0.236,0.2242,0.2297,2811824.0
2020-01-14,ATOM/USD,ATOM,4.55,4.937,4.457,4.558,377722.5
2020-01-14,BCH/USD,BCH,267.0,368.32,267.0,348.58,224992.46135785
2020-01-14,BTC/USD,BTC,8105.6,8893.69,8105.23,8815.69,27075.8082207
2020-01-14,DASH/USD,DASH,69.707,91.059,69.392,88.944,82586.21991684
2020-01-14,EOS/USD,EOS,3.104,4.072,3.104,3.813,1500457.6
2020-01-14,ETC/USD,ETC,5.465,7.047,5.465,6.822,1927781.90400826
2020-01-14,ETH/USD,ETH,143.5,170.83,143.45,165.76,258408.61594025
2020-01-14,LINK/USD,LINK,2.1901,2.47999,2.18201,2.38084,3410538.63
2020-01-14,LTC/USD,LTC,49.57,60.8,49.56,58.4,489726.5966756
2020-01-14,OXT/USD,OXT,0.3006,0.3305,0.29,0.3051,11372162.0
2020-01-15,ALGO/USD,ALGO,0.2293,0.2635,0.2256,0.2484,5080058.0
2020-01-15,ATOM/USD,ATOM,4.524,4.917,4.4,4.578,315557.1
2020-01-15,BCH/USD,BCH,348.38,362.28,312.07,339.4,139482.53281532
2020-01-15,BTC/USD,BTC,8812.58,8900.0,8550.0,8808.81,14977.61979023
2020-01-15,DASH/USD,DASH,89.156,144.996,88.46,132.004,184294.55690169
2020-01-15,EOS/USD,EOS,3.809,3.948,3.574,3.768,759857.5
2020-01-15,ETC/USD,ETC,6.8,8.109,6.631,7.996,2164058.47349723
2020-01-15,ETH/USD,ETH,165.74,172.18,159.13,166.29,165292.68609565
2020-01-15,LINK/USD,LINK,2.38142,2.55552,2.34,2.39768,3133023.87
2020-01-15,LTC/USD,LTC,58.4,60.25,55.24,58.12,251482.71331807
2020-01-15,OXT/USD,OXT,0.3051,0.3286,0.296,0.3149,9660058.0
2020-01-16,ALGO/USD,ALGO,0.2485,0.2534,0.224,0.2413,4449663.0
2020-01-16,ATOM/USD,ATOM,4.58,7.6,4.172,5.1,2358342.9
2020-01-16,BCH/USD,BCH,339.72,342.4,309.46,326.76,60185.5047047
2020-01-16,BTC/USD,BTC,8808.81,8850.0,8580.0,8714.76,9265.76423506
2020-01-16,DASH/USD,DASH,132.973,134.25,112.452,127.064,79884.08996162
2020-01-16,EOS/USD,EOS,3.775,3.955,3.528,3.828,909657.7
2020-01-16,ETC/USD,ETC,7.971,8.663,7.258,8.39,1476560.04786803
2020-01-16,ETH/USD,ETH,166.27,167.28,158.17,163.93,88188.75031049
2020-01-16,LINK/USD,LINK,2.395,2.5,2.2811,2.48965,2169008.35
2020-01-16,LTC/USD,LTC,58.09,58.4,54.72,57.5,150859.59510839
2020-01-16,OXT/USD,OXT,0.3147,0.317,0.2897,0.3002,5690062.0
2020-01-17,ALGO/USD,ALGO,0.2407,0.28,0.2398,0.2625,5032350.0
2020-01-17,ATOM/USD,ATOM,5.166,5.35,4.72,5.002,1470246.3
2020-01-17,BCH/USD,BCH,326.5,383.0,319.4,367.24,108276.14540188
2020-01-17,BTC/USD,BTC,8714.77,9013.0,8665.67,8899.42,15447.36512517
2020-01-17,DASH/USD,DASH,127.003,127.652,108.27,112.737,58396.6953576
2020-01-17,EOS/USD,EOS,3.839,4.067,3.737,3.899,953347.4
2020-01-17,ETC/USD,ETC,8.38,12.068,8.144,9.438,4075938.06333531
2020-01-17,ETH/USD,ETH,164.0,174.52,162.01,169.59,134919.66648757
2020-01-17,LINK/USD,LINK,2.48647,2.85455,2.45493,2.68933,5025878.83
2020-01-17,LTC/USD,LTC,57.53,63.17,56.7,60.86,298201.06770049
2020-01-17,OXT/USD,OXT,0.3009,0.321,0.2975,0.3066,6554747.0
2020-01-18,ALGO/USD,ALGO,0.2622,0.2706,0.247,0.2587,2568147.0
2020-01-18,ATOM/USD,ATOM,4.978,4.998,4.57,4.628,392225.0
2020-01-18,BCH/USD,BCH,366.59,405.0,330.0,339.49,154736.27889695
2020-01-18,BTC/USD,BTC,8899.42,8980.0,8800.1,8909.32,5600.21827844
2020-01-18,DASH/USD,DASH,113.501,116.706,96.104,101.47,51193.99959875
2020-01-18,EOS/USD,EOS,3.889,4.0,3.7,3.798,582122.4
2020-01-18,ETC/USD,ETC,9.474,9.899,8.054,8.3,2039130.78430873
2020-01-18,ETH/USD,ETH,169.54,179.32,164.92,174.06,113052.32285408
2020-01-18,LINK/USD,LINK,2.69355,2.78682,2.57001,2.77,1916584.7
2020-01-18,LTC/USD,LTC,60.87,62.4,57.92,59.28,150822.25710017
2020-01-18,OXT/USD,OXT,0.307,0.3134,0.3026,0.3051,2665881.0
2020-01-19,ALGO/USD,ALGO,0.2587,0.2613,0.2322,0.2396,1896020.0
2020-01-19,ATOM/USD,ATOM,4.628,4.756,4.35,4.522,227809.8
2020-01-19,BCH/USD,BCH,339.39,365.7,320.26,339.04,77300.25144785
2020-01-19,BTC/USD,BTC,8908.95,9194.99,8465.0,8697.53,15218.51476182
2020-01-19,DASH/USD,DASH,101.506,109.456,91.338,105.203,44630.19028112
2020-01-19,EOS/USD,EOS,3.801,3.935,3.412,3.61,682077.3
2020-01-19,ETC/USD,ETC,8.299,9.477,7.749,8.521,1497916.18868588
2020-01-19,ETH/USD,ETH,174.05,178.0,161.7,166.75,113433.68959115
2020-01-19,LINK/USD,LINK,2.76744,2.85,2.52677,2.62309,2735185.15
2020-01-19,LTC/USD,LTC,59.24,62.5,55.33,57.57,178580.06296385
2020-01-19,OXT/USD,OXT,0.3051,0.307,0.2919,0.3007,2942268.0
2020-01-20,ALGO/USD,ALGO,0.2396,0.2426,0.2315,0.2366,1094659.0
2020-01-20,ATOM/USD,ATOM,4.514,4.676,4.401,4.501,201675.7
2020-01-20,BCH/USD,BCH,339.11,354.42,322.38,342.41,46431.92553219
2020-01-20,BTC/USD,BTC,8697.53,8734.84,8504.06,8628.89,5605.80561385
2020-01-20,DASH/USD,DASH,105.101,115.25,100.0,108.92,44010.35599448
2020-01-20,EOS/USD,EOS,3.61,3.698,3.482,3.613,254338.7
2020-01-20,ETC/USD,ETC,8.52,9.097,8.05,8.62,713362.98693343
2020-01-20,ETH/USD,ETH,166.67,169.3,161.1,166.68,66340.77435099
2020-01-20,LINK/USD,LINK,2.62492,2.74359,2.54138,2.68697,1297702.33
2020-01-20,LTC/USD,LTC,57.54,58.19,55.71,57.1,96636.89920993
2020-01-20,OXT/USD,OXT,0.3002,0.308,0.2969,0.3024,2916698.0
2020-01-21,ALGO/USD,ALGO,0.2365,0.2592,0.2341,0.2486,2769306.0
2020-01-21,ATOM/USD,ATOM,4.5,4.752,4.455,4.645,239671.3
2020-01-21,BCH/USD,BCH,342.44,347.0,331.74,342.98,25777.83291802
2020-01-21,BTC/USD,BTC,8628.89,8774.31,8465.0,8722.03,7520.65103045
2020-01-21,DASH/USD,DASH,108.926,114.199,104.252,110.07,21263.45580904
2020-01-21,EOS/USD,EOS,3.615,3.684,3.546,3.649,185186.2
2020-01-21,ETC/USD,ETC,8.636,9.127,8.511,8.918,259888.71928348
2020-01-21,ETH/USD,ETH,166.66,170.0,164.28,169.19,61518.4955582
2020-01-21,LINK/USD,LINK,2.68697,2.74451,2.57054,2.6708,1207188.77
2020-01-21,LTC/USD,LTC,57.12,57.98,55.76,57.49,86003.48150129
2020-01-21,OXT/USD,OXT,0.3019,0.3056,0.2974,0.3011,1477914.0
2020-01-22,ALGO/USD,ALGO,0.2485,0.2523,0.2423,0.2456,1086656.0
2020-01-22,ATOM/USD,ATOM,4.631,4.683,4.552,4.65,139460.3
2020-01-22,BCH/USD,BCH,343.01,354.53,338.49,348.4,25277.03508155
2020-01-22,BTC/USD,BTC,8722.03,8791.76,8565.0,8660.38,5481.36960818
2020-01-22,DASH/USD,DASH,110.007,113.001,106.291,107.439,13862.86190649
2020-01-22,EOS/USD,EOS,3.649,3.742,3.584,3.642,494743.5
2020-01-22,ETC/USD,ETC,8.933,9.491,8.911,9.34,306205.1139375
2020-01-22,ETH/USD,ETH,169.29,171.05,165.65,167.68,49452.51856158
2020-01-22,LINK/USD,LINK,2.6708,2.68465,2.61002,2.63518,687810.73
2020-01-22,LTC/USD,LTC,57.49,59.13,57.03,58.1,70210.33061885
2020-01-22,OXT/USD,OXT,0.3008,0.3033,0.296,0.2986,1379424.0
2020-01-23,ALGO/USD,ALGO,0.2457,0.2462,0.2325,0.2351,817430.0
2020-01-23,ATOM/USD,ATOM,4.65,4.692,4.357,4.462,275795.2
2020-01-23,BCH/USD,BCH,347.95,348.85,315.0,324.59,46121.64727599
2020-01-23,BTC/USD,BTC,8660.38,8665.0,8278.0,8385.22,12206.24491133
2020-01-23,DASH/USD,DASH,107.441,107.441,97.645,102.228,20988.95734374
2020-01-23,EOS/USD,EOS,3.637,3.641,3.485,3.569,223015.1
2020-01-23,ETC/USD,ETC,9.349,9.35,8.161,8.45,451928.51709815
2020-01-23,ETH/USD,ETH,167.73,167.79,158.44,162.4,69309.04423236
2020-01-23,LINK/USD,LINK,2.63518,2.64772,2.39215,2.46501,2160191.76
2020-01-23,LTC/USD,LTC,58.11,58.2,52.1,54.42,178115.25574334
2020-01-23,OXT/USD,OXT,0.2981,0.3039,0.27,0.2831,3467790.0
2020-01-24,ALGO/USD,ALGO,0.2351,0.245,0.2287,0.232,3167647.0
2020-01-24,ATOM/USD,ATOM,4.462,4.532,4.35,4.482,226550.1
2020-01-24,BCH/USD,BCH,324.46,327.0,296.69,318.38,54480.31725566
2020-01-24,BTC/USD,BTC,8385.21,8509.99,8216.71,8427.26,8634.96792308
2020-01-24,DASH/USD,DASH,102.617,104.002,93.034,100.4,17303.40840197
2020-01-24,EOS/USD,EOS,3.569,3.699,3.35,3.629,308640.4
2020-01-24,ETC/USD,ETC,8.449,8.831,7.85,8.587,404163.24877572
2020-01-24,ETH/USD,ETH,162.49,164.21,154.48,162.3,88510.10066684
2020-01-24,LINK/USD,LINK,2.46501,2.536,2.35584,2.49857,1459334.43
2020-01-24,LTC/USD,LTC,54.45,55.34,50.63,54.33,156161.670056
2020-01-24,OXT/USD,OXT,0.2832,0.2924,0.2703,0.2797,2676614.0
2020-01-25,ALGO/USD,ALGO,0.2314,0.2372,0.2286,0.2329,549703.0
2020-01-25,ATOM/USD,ATOM,4.482,4.486,4.344,4.38,146822.2
2020-01-25,BCH/USD,BCH,317.88,318.57,304.73,309.73,27469.40361793
2020-01-25,BTC/USD,BTC,8427.58,8437.76,8252.73,8326.81,3783.20831697
2020-01-25,DASH/USD,DASH,100.25,104.0,97.091,101.5,9558.91772374
2020-01-25,EOS/USD,EOS,3.626,3.629,3.482,3.487,219332.4
2020-01-25,ETC/USD,ETC,8.587,8.62,8.108,8.39,200968.91528394
2020-01-25,ETH/USD,ETH,162.31,162.41,157.4,160.12,36677.5237579
2020-01-25,LINK/USD,LINK,2.49795,2.50894,2.41601,2.445,595995.2
2020-01-25,LTC/USD,LTC,54.33,54.33,52.2,52.79,74542.36549578
2020-01-25,OXT/USD,OXT,0.28,0.2868,0.2713,0.2738,1477058.0
2020-01-26,ALGO/USD,ALGO,0.233,0.2376,0.2324,0.2372,435423.0
2020-01-26,ATOM/USD,ATOM,4.376,4.511,4.356,4.484,198097.7
2020-01-26,BCH/USD,BCH,309.55,348.77,306.75,347.33,41376.86718721
2020-01-26,BTC/USD,BTC,8326.8,8595.0,8278.68,8595.0,5497.32293973
2020-01-26,DASH/USD,DASH,101.5,112.931,100.137,111.527,27211.93006472
2020-01-26,EOS/USD,EOS,3.484,3.661,3.423,3.645,191386.7
2020-01-26,ETC/USD,ETC,8.36,9.36,8.221,9.141,271506.23422889
2020-01-26,ETH/USD,ETH,160.0,167.59,159.09,167.35,44653.7353865
2020-01-26,LINK/USD,LINK,2.43823,2.577,2.41964,2.56999,767972.05
2020-01-26,LTC/USD,LTC,52.76,56.53,52.75,56.08,82281.26637469
2020-01-26,OXT/USD,OXT,0.2735,0.2894,0.2714,0.2776,1941025.0
2020-01-27,ALGO/USD,ALGO,0.2372,0.2421,0.2372,0.2391,447497.0
2020-01-27,ATOM/USD,ATOM,4.484,4.657,4.369,4.517,279186.9
2020-01-27,BCH/USD,BCH,347.64,376.6,346.78,362.04,58559.72716718
2020-01-27,BTC/USD,BTC,8595.0,8985.0,8556.6,8895.96,9548.60475006
2020-01-27,DASH/USD,DASH,111.101,125.0,111.101,112.802,47607.08435166
2020-01-27,EOS/USD,EOS,3.64,4.049,3.637,3.954,733311.5
2020-01-27,ETC/USD,ETC,9.152,11.1,9.141,10.42,1042783.38486565
2020-01-27,ETH/USD,ETH,167.58,171.7,164.89,169.77,84463.87778454
2020-01-27,LINK/USD,LINK,2.56999,2.67995,2.56003,2.6014,1228851.05
2020-01-27,LTC/USD,LTC,56.09,59.53,55.79,58.44,154329.98266349
2020-01-27,OXT/USD,OXT,0.2773,0.2925,0.24,0.261,11839931.0
2020-01-28,ALGO/USD,ALGO,0.2394,0.2455,0.2385,0.2432,1055320.0
2020-01-28,ATOM/USD,ATOM,4.519,4.622,4.431,4.592,125284.4
2020-01-28,BCH/USD,BCH,362.02,384.49,359.52,378.86,61672.97195987
2020-01-28,BTC/USD,BTC,8895.95,9418.91,8880.87,9394.5,17578.54006083
2020-01-28,DASH/USD,DASH,112.602,117.326,110.767,116.096,17669.77493639
2020-01-28,EOS/USD,EOS,3.959,4.145,3.861,4.05,675838.7
2020-01-28,ETC/USD,ETC,10.42,11.77,10.338,11.42,1016384.31876104
2020-01-28,ETH/USD,ETH,169.78,176.5,169.78,175.99,102264.17475594
2020-01-28,LINK/USD,LINK,2.60475,2.6702,2.57001,2.65938,1008814.54
2020-01-28,LTC/USD,LTC,58.47,61.44,57.17,60.62,218236.19952383
2020-01-28,OXT/USD,OXT,0.261,0.2698,0.245,0.2492,5970324.0
2020-01-29,ALGO/USD,ALGO,0.2436,0.2448,0.2371,0.2399,1222828.0
2020-01-29,ATOM/USD,ATOM,4.586,4.6,4.31,4.39,293623.7
2020-01-29,BCH/USD,BCH,379.28,395.85,375.17,379.65,54206.2398022
2020-01-29,BTC/USD,BTC,9391.14,9439.83,9224.75,9288.44,12233.05063864
2020-01-29,DASH/USD,DASH,115.667,128.208,114.382,121.141,32171.81576455
2020-01-29,EOS/USD,EOS,4.045,4.119,3.949,3.959,445997.8
2020-01-29,ETC/USD,ETC,11.43,12.899,11.324,12.199,1258843.61269787
2020-01-29,ETH/USD,ETH,175.91,178.31,173.13,173.45,85409.92407361
2020-01-29,LINK/USD,LINK,2.65516,2.83273,2.62606,2.77341,2158657.51
2020-01-29,LTC/USD,LTC,60.62,62.4,59.32,59.62,215676.30155165
2020-01-29,OXT/USD,OXT,0.2493,0.258,0.235,0.2409,6965591.0
2020-01-30,ALGO/USD,ALGO,0.2393,0.244,0.2367,0.241,723454.0
2020-01-30,ATOM/USD,ATOM,4.4,4.49,4.293,4.414,225899.1
2020-01-30,BCH/USD,BCH,379.44,396.0,369.55,391.99,42931.23999517
2020-01-30,BTC/USD,BTC,9287.9,9574.68,9171.11,9503.08,12948.39766745
2020-01-30,DASH/USD,DASH,122.001,125.528,117.221,122.283,23473.78651949
2020-01-30,EOS/USD,EOS,3.959,4.4,3.879,4.323,772601.0
2020-01-30,ETC/USD,ETC,12.193,12.65,11.647,12.28,779939.99638136
2020-01-30,ETH/USD,ETH,173.41,186.89,170.0,184.55,104426.47390742
2020-01-30,LINK/USD,LINK,2.77576,2.94,2.70421,2.91338,2176574.79
2020-01-30,LTC/USD,LTC,59.66,70.12,58.1,67.82,409353.58615573
2020-01-30,OXT/USD,OXT,0.2405,0.244,0.223,0.2289,6451887.0
2020-01-31,ALGO/USD,ALGO,0.241,0.2645,0.2399,0.2467,3633854.0
2020-01-31,ATOM/USD,ATOM,4.414,4.614,4.302,4.399,228410.3
2020-01-31,BCH/USD,BCH,391.84,394.76,363.0,374.49,39722.5662985
2020-01-31,BTC/USD,BTC,9502.71,9522.5,9195.49,9334.98,9719.06131452
2020-01-31,DASH/USD,DASH,122.166,124.5,112.816,116.084,17452.8921467
2020-01-31,EOS/USD,EOS,4.318,4.368,4.012,4.139,738355.2
2020-01-31,ETC/USD,ETC,12.28,12.304,10.624,11.33,714118.665171
2020-01-31,ETH/USD,ETH,184.52,185.68,175.0,179.74,108639.77662455
2020-01-31,LINK/USD,LINK,2.91351,2.91356,2.74955,2.81392,1083592.22
2020-01-31,LTC/USD,LTC,67.84,69.8,65.22,67.96,262115.19613835
2020-01-31,OXT/USD,OXT,0.2291,0.2343,0.22,0.2304,4196922.0
2020-02-01,ALGO/USD,ALGO,0.2471,0.2539,0.2436,0.248,1233576.0
2020-02-01,ATOM/USD,ATOM,4.405,4.45,4.304,4.378,376306.1
2020-02-01,BCH/USD,BCH,375.65,388.88,371.96,379.98,26364.47144561
2020-02-01,BTC/USD,BTC,9334.98,9458.08,9285.01,9380.18,4387.41986202
