date,portfolio_value,num_longs,num_shorts,daily_return,rolling_30d
2022-07-16,1.083510717075839,10,10,-0.004541345893282922,0.0861340309804115
2022-07-17,1.076479202494034,10,10,-0.0064895662506979646,0.30941348229902577
2022-07-18,1.0583153103936545,10,10,-0.016873425941064668,-1.5088007706817064
2022-07-19,1.0568979812848893,10,10,-0.00133923141321457,-0.08163925155392215
2022-07-20,1.0609887636998638,10,10,0.0038705556140823383,0.05153750799362644
2022-07-21,1.0570647947880825,10,10,-0.003698407604334819,-0.2170988713926847
2022-07-22,1.0585228275878265,10,10,0.0013793220689335417,-0.8729885599065512
2022-07-23,1.054971540514458,10,10,-0.0033549461389144053,-0.9494278077920137
2022-07-24,1.0471376424245216,10,10,-0.007425696134055082,-1.9981128303200535
2022-07-25,1.0620032446193644,10,10,0.014196416586097715,-0.21239300293734997
2022-07-26,1.057581683808594,10,10,-0.004163415538673831,-0.6014181908251648
2022-07-27,1.0362441951013825,10,10,-0.02017573586408039,-2.8022906431445005
2022-07-28,1.007756598328061,10,10,-0.027491200344465616,-5.722635291752098
2022-07-29,1.0052787939900487,10,10,-0.0024587329342453668,-5.511607612709469
2022-07-30,0.985825571775449,10,10,-0.019351071892591998,-7.58666335801329
2022-07-31,0.9765302970055293,10,10,-0.009428924381804316,-8.657464210012822
2022-08-01,0.9849993128712714,10,10,0.008672558231640926,-7.620065050928037
2022-08-02,0.98099800117098,10,10,-0.004062248214800834,-8.07829258193381
2022-08-03,0.977120875832978,10,10,-0.003952225522757424,-8.428876998045853
2022-08-04,0.9786493901466843,10,10,0.0015643042242887706,-8.342561244508396
2022-08-05,0.97766179143039,10,10,-0.0010091445682567368,-8.46195892431637
2022-08-06,0.974797920885377,10,10,-0.002929305993254583,-8.7619348884175
2022-08-07,0.9806909127078461,10,10,0.006045347139350454,-8.533307260963774
2022-08-08,0.9835424896038136,10,10,0.002907722360854681,-8.333791570293968
2022-08-09,0.9890952197139157,10,10,0.0056456433441312015,-8.023920868109036
2022-08-10,0.9919625862040476,10,10,0.002898979221597431,-7.920754665143881
2022-08-11,0.9862142122180967,10,10,-0.005794950400244803,-8.665229959573129
2022-08-12,0.9847617526502676,10,10,-0.0014727627627292295,-9.064610172159881
2022-08-13,0.9855380066619203,10,10,0.0007882658009041865,-9.590569244589686
2022-08-14,0.9891403686117668,10,10,0.0036552237716818148,-9.124263881925943
2022-08-15,0.9874047836200142,10,10,-0.0017546397324663676,-8.86986459305118
2022-08-16,0.990105140372518,10,10,0.002734802177688289,-8.023755769865392
2022-08-17,0.9903475273461154,10,10,0.0002448093275289054,-6.422262097130349
2022-08-18,0.9928038542768757,10,10,0.00248026764639131,-6.064362705101711
2022-08-19,0.9999239383906187,10,10,0.007171692659200035,-5.755463902963576
2022-08-20,1.0024001559717688,10,10,0.0024764059405715244,-5.171361215115744
2022-08-21,1.0000486978299334,10,10,-0.0023458277892581814,-5.524125529833357
2022-08-22,0.9980637547365707,10,10,-0.0019848464356485573,-5.394248431586702
2022-08-23,0.9945654250773157,10,10,-0.0035051164243293798,-5.020564175830911
2022-08-24,0.9953466889061001,10,10,0.0007855328659989169,-6.276492661484745
2022-08-25,0.9982637150946004,10,10,0.002930663477372031,-5.608830941585152
2022-08-26,1.0042864455345775,10,10,0.0060332058041459025,-3.0839979338729506
2022-08-27,1.00585600310898,10,10,0.0015628584667068957,-0.18859665342148002
2022-08-28,1.0052416600255947,10,10,-0.000610766433253418,-0.0036938971234690143
2022-08-29,1.000798485389256,10,10,-0.004420006465137516,1.5188197630987554
2022-08-30,1.006609084277956,10,10,0.00580596291214408,3.0801693879505265
2022-08-31,1.0045670887251918,10,10,-0.002028588440793677,1.98657761464629
2022-09-01,0.9987350250217519,10,10,-0.005805549244939812,1.8080591224039155
2022-09-02,0.9931594828971227,10,10,-0.005582603978976031,1.641414840356581
2022-09-03,0.9910194565204715,10,10,-0.0021547660909491118,1.2639936731512424
2022-09-04,0.9963527767370828,10,10,0.005381650361675927,1.9118048256080877
2022-09-05,0.9818147529320095,10,10,-0.014591241319849901,0.719824272938463
2022-09-06,0.9955079186249731,10,10,0.01394679154297851,1.5108741934005243
2022-09-07,0.9901899290473659,10,10,-0.005341986214386529,0.6758670330785588
2022-09-08,0.9917298107012991,10,10,0.0015551376647655601,0.26636373676391933
2022-09-09,0.9848224351752025,10,10,-0.0069649772060517146,-0.7198004368459521
2022-09-10,0.9835168690326154,10,10,-0.0013256868405469024,-0.27350479764580715
2022-09-11,0.9868390392768214,10,10,0.0033778477510748584,0.21094306526052709
2022-09-12,0.9923068671222455,10,10,0.005540749431063308,0.6868188151618604
2022-09-13,0.9864485733282006,10,10,-0.005903711833653125,-0.2721348121039746
2022-09-14,0.9809875325700075,10,10,-0.005536062300508959,-0.6499108730747549
2022-09-15,0.983473616789436,10,10,0.0025342668860586226,-0.6697797347650303
2022-09-16,0.9898294825628622,10,10,0.006462670340029009,-0.05230939331383189
2022-09-17,0.9959134827352911,10,10,0.00614651339408101,0.3132167995742119
2022-09-18,1.0055811937424786,10,10,0.00970738038472474,0.5657685684538505
2022-09-19,1.0135421857343294,10,10,0.007916806759504347,1.1115351186033129
2022-09-20,1.0205274489283922,10,10,0.006891931379256588,2.0477753876283034
2022-09-21,1.021051463265832,10,10,0.0005134740256032,2.3032304720181696
2022-09-22,1.0293106099011582,10,10,0.00808886420759758,3.493504192661989
2022-09-23,1.0276137295949124,10,10,-0.0016485600069825468,3.241789122167482
2022-09-24,1.0259859919296088,10,10,-0.0015839975843308096,2.7770494325120687
2022-09-25,1.0271105227054043,10,10,0.0010960488589912831,2.272666057807604
2022-09-26,1.0220377277104884,10,10,-0.004938898865094021,1.608751605746006
2022-09-27,1.0168453030246596,10,10,-0.005080462829352261,1.1543137795114289
2022-09-28,1.0161902455642784,10,10,-0.0006442056214772673,1.537947988503996
2022-09-29,1.0202968647961739,10,10,0.004041191351541684,1.3597910779869604
2022-09-30,1.0212759425441438,10,10,0.0009596008590748717,1.6632889934863115
2022-10-01,1.0304283137027763,10,10,0.008961702491329326,3.1733430676804453
2022-10-02,1.0345687715352483,10,10,0.004018191054546483,4.169450058245583
2022-10-03,1.0277986309905407,10,10,-0.0065439250932164406,3.711246457178863
2022-10-04,1.0267594288274942,10,10,-0.0010110951033716065,3.0517957896387893
2022-10-05,1.0272213888283919,10,10,0.00044992038828928216,4.624766103868749
2022-10-06,1.0304761623595087,10,10,0.003168521962757298,3.5126032731949364
2022-10-07,1.0317389356153048,10,10,0.001225426945252961,4.1960643457474855
2022-10-08,1.0336341554986141,10,10,0.0018369180592947565,4.225379165287224
2022-10-09,1.0339763006876268,10,10,0.0003310118838397713,4.991139900633934
2022-10-10,1.042868128522142,10,10,0.008599643752571273,6.034594968147755
2022-10-11,1.039528961766876,10,10,-0.0032019069947012424,5.339262067364792
2022-10-12,1.0375931598034938,10,10,-0.0018621914680394536,4.56373871649014
2022-10-13,1.0409373764647307,10,10,0.0032230519540725755,5.523734800759983
2022-10-14,1.0463665959629422,10,10,0.005215702328463134,6.664617155903452
2022-10-15,1.0492436290738059,10,10,0.002749546021407534,6.687521776036753
2022-10-16,1.0512149599721443,10,10,0.001878811406344827,6.2016214399214675
2022-10-17,1.0464320055158296,10,10,-0.00454992997478032,5.072581469806847
2022-10-18,1.0525094765855907,10,10,0.005807803123113908,4.666782069427811
2022-10-19,1.063109223193402,10,10,0.01007092747724947,4.890476011431177
2022-10-20,1.0637078908661193,10,10,0.0005631290366561181,4.231188684152376
2022-10-21,1.0594783930233078,10,10,-0.003976183573638492,3.763466498991863
2022-10-22,1.0531145956458996,10,10,-0.00600653814114005,2.3126144349204125
2022-10-23,1.0471699230830749,10,10,-0.005644848706306993,1.9030685290543525
2022-10-24,1.0516625721642086,10,10,0.004290277043009771,2.5026248347025604
2022-10-25,1.0327831706058366,10,10,-0.01795195727040111,0.5522918687942635
2022-10-26,1.028358870221381,10,10,-0.004283861811826606,0.6184842633013998
2022-10-27,1.0292228450712773,10,10,0.0008401491686556017,1.2172492718213856
2022-10-28,1.0256978164159103,10,10,-0.0034249421029153293,0.935609340193233
2022-10-29,1.015303494839884,10,10,-0.01013390241225931,-0.48940363619439653
2022-10-30,1.0270408569768417,10,10,0.011560446897514787,0.5644815659063385
2022-10-31,1.0272780691570658,10,10,0.0002309666442310565,-0.30572185408903607
2022-11-01,1.0279360951194727,10,10,0.0006405529156743306,-0.6411054149578654
2022-11-02,1.0177174072078972,10,10,-0.009940975864251467,-0.9808559263138728
2022-11-03,1.0111561370292241,10,10,-0.006447045252644168,-1.5196638433686571
2022-11-04,1.0199565459895579,10,10,0.008703313601190477,-0.7072324347840886
2022-11-05,1.0169206886239657,10,10,-0.002976457553539036,-1.3154572837963285
2022-11-06,1.010325248269247,10,10,-0.006485697880375674,-2.0754947406619983
2022-11-07,1.0057761035703425,10,10,-0.00450265368176983,-2.6951559001872516
2022-11-08,1.0087988106368626,10,10,0.0030053478659812782,-2.435016163718684
2022-11-09,1.0083099178618038,10,10,-0.00048462861960574255,-3.3137661143514796
2022-11-10,1.0077141684226676,10,10,-0.0005908396105034353,-3.060500910925379
2022-11-11,1.007732643048541,10,10,1.8333200477060885e-05,-2.8778636860528284
2022-11-12,1.0053715477773546,10,10,-0.0023429778597264805,-3.4167116573492695
2022-11-13,1.0135504015525274,10,10,0.008135155399269456,-3.136204322368963
2022-11-14,1.0147307075819865,10,10,0.0011645262314050608,-3.2893143723240703
2022-11-15,1.015943630152057,10,10,0.0011953147381937868,-3.3552918444979096
2022-11-16,1.0149884786009455,10,10,-0.0009401619565925223,-3.0048323014914113
2022-11-17,1.0105462051032195,10,10,-0.0043766738158932394,-3.9869732687351056
2022-11-18,1.0126053538631548,10,10,0.002037659188206087,-4.750581429304335
2022-11-19,1.0137711929948892,10,10,0.0011513262568547677,-4.694587517872916
2022-11-20,1.013278527916594,10,10,-0.00048597265507199783,-4.36062362488383
2022-11-21,1.0098503827918806,10,10,-0.0033832209311313033,-4.108215101461399
2022-11-22,0.9991640439340129,10,10,-0.010582101111180076,-4.584344726758694
2022-11-23,0.9916697908933464,10,10,-0.00750052314849059,-5.704565595350941
2022-11-24,0.992796742980746,10,10,0.0011364186927429465,-3.871715647887086
2022-11-25,0.996642449030202,10,10,0.0038736086481405696,-3.0841783067764306
2022-11-26,0.994394991389025,10,10,-0.0022550290160368025,-3.38389823438483
2022-11-27,0.9974178381113153,10,10,0.003039885305604617,-2.7571452187948986
2022-11-28,0.9968591371863893,10,10,-0.0005601473159774217,-1.8166349024932194
2022-11-29,0.9968678423813997,10,10,8.73262298117794e-06,-2.937859228332762
2022-11-30,0.9955294046862548,10,10,-0.0013426430648494359,-3.0905618862147377
2022-12-01,0.9949502916392033,10,10,-0.0005817136533842193,-3.208935228258092
2022-12-02,0.9934546189423678,10,10,-0.0015032637403135096,-2.384039822222772
2022-12-03,0.9945259383063418,10,10,0.0010783777573197817,-1.6446716895515023
2022-12-04,0.993329542747856,10,10,-0.0012029807493239009,-2.6106017306716134
2022-12-05,0.9891313823492562,10,10,-0.004226352099612751,-2.732691603738757
2022-12-06,0.9884237485528368,10,10,-0.0007154093066370493,-2.1677672367318324
2022-12-07,0.9912600106578551,10,10,0.002869479926166152,-1.4432727980867366
2022-12-08,0.9906999929707295,10,10,-0.0005649553912235872,-1.7940958569040322
2022-12-09,0.9916613923967132,10,10,0.0009704243795347622,-1.6511317770626532
2022-12-10,0.9925075518808535,10,10,0.0008532746062597241,-1.5090208134729721
2022-12-11,0.9923908942688784,10,10,-0.00011753826129989875,-1.5224026814544267
2022-12-12,0.9942343451601496,10,10,0.0018575854554059301,-1.107769823188931
2022-12-13,0.9953891423536253,10,10,0.0011614939667867752,-1.7918456912535574
2022-12-14,0.9980001737320665,10,10,0.0026231262401228417,-1.6487658966966023
2022-12-15,0.9963532783435296,10,10,-0.0016501954928307416,-1.9282912188341883
2022-12-16,1.0044719992401288,10,10,0.008148435974533852,-1.0361181020805965
2022-12-17,1.0072764078140823,10,10,0.0027919230959898567,-0.3235673215756796
2022-12-18,1.0108898516565548,10,10,0.003587340887208912,-0.1694146885610759
2022-12-19,1.0074151608620732,10,10,-0.0034372595478998624,-0.6269691007927514
2022-12-20,1.0055591808845261,10,10,-0.0018423188866433238,-0.7618188700731277
2022-12-21,1.002656429214648,10,10,-0.002886703960402137,-0.7123781601531709
2022-12-22,1.0018406685091354,10,10,-0.0008135994362012955,0.26788639877231013
2022-12-23,0.9993610595711213,10,10,-0.0024750531855570745,0.7755876752932211
2022-12-24,0.9955253848000752,10,10,-0.0038381271056250332,0.27484395357066926
2022-12-25,0.9913908886888764,10,10,-0.004153079544053195,-0.5269252123904389
2022-12-26,0.9953735710605347,10,10,0.00401726747451292,0.09840955354600833
2022-12-27,1.0005306834993162,10,10,0.005181082348094446,0.3120904067542174
2022-12-28,0.9976850360513412,10,10,-0.0028441381108098573,0.08285010731636788
2022-12-29,0.9987739717709976,10,10,0.0010914624158002706,0.1912118445956068
2022-12-30,1.0011231860182517,10,10,0.0023520979857820645,0.5618901165214352
2022-12-31,0.9962246379931473,10,10,-0.004893052217267324,0.128081409157077
2023-01-01,0.9959611310787211,10,10,-0.00026450551851142645,0.25230263049376145
2023-01-02,0.9934796709873783,10,10,-0.0024915230262602117,-0.10520261751496562
2023-01-03,0.9959062348224427,10,10,0.002442489671331316,0.25939952087388196
2023-01-04,0.9931917257205007,10,10,-0.002725667344000371,0.41049585967041224
2023-01-05,0.994209196612531,10,10,0.0010244455986503365,0.585320624698138
2023-01-06,0.9945899123252098,10,10,0.00038293320357118965,0.3359261577741579
2023-01-07,0.9922951635545367,10,10,-0.002307231093173101,0.16101449430960812
2023-01-08,0.9947681686921614,10,10,0.002492207186383988,0.31329003218927287
2023-01-09,0.9906295769947633,10,10,-0.0041603579885746145,-0.1892151734796732
2023-01-10,0.9910530207139014,10,10,0.0004274490979996326,-0.13481316310974822
2023-01-11,0.9918118412232104,10,10,0.0007656709514516358,-0.2436552256247948
2023-01-12,0.9908029727563075,10,10,-0.00101719744105766,-0.4607413726126941
2023-01-13,0.989377154342155,10,10,-0.0014390534277324285,-0.864029848578618
2023-01-14,0.9820158970556749,10,10,-0.00744029438538496,-1.4389857091343217
2023-01-15,0.9943837445562769,10,10,0.012594345506711013,-1.004334087110792
2023-01-16,0.990290515944559,10,10,-0.004116347068348736,-1.6863188433435927
2023-01-17,0.9842613147304443,10,10,-0.00608831561752754,-2.6341679939188234
2023-01-18,0.991565275960299,10,10,0.007420754143786512,-1.5733220540587234
2023-01-19,0.9912360717853034,10,10,-0.00033200454168458293,-1.4243924546165077
2023-01-20,0.9933853157263554,10,10,0.0021682462959413673,-0.9246550680929166
2023-01-21,0.99846168882313,10,10,0.005110175292920349,-0.33727715316586027
2023-01-22,0.994523398590671,10,10,-0.003944357882274985,-0.4840753933844977
2023-01-23,0.999671928947517,10,10,0.005176882076522338,0.4165181732934453
2023-01-24,0.9958109075746838,10,10,-0.003862288477879061,0.44584017628535033
2023-01-25,0.9963335355731057,10,10,0.0005248265453274836,0.09644263626049643
2023-01-26,0.9991823910807114,10,10,0.0028593391729678785,-0.13475772815774167
2023-01-27,1.0019417442422849,10,10,0.0027616110794237425,0.42665851818235456
2023-01-28,1.001510993162944,10,10,-0.0004299162918565136,0.2740381176627116
2023-01-29,1.0013267160383736,10,10,-0.00018399910318345203,0.020330167452375925
2023-01-30,0.9949029907823458,10,10,-0.006415214088606902,-0.1326655816768274
2023-01-31,0.993229727641652,10,10,-0.0016818354715951722,-0.27424799541230227
2023-02-01,0.9891003272477641,10,10,-0.004157548127050936,-0.4408085910063808
2023-02-02,0.9921906340420905,10,10,0.003124361310167023,-0.37308741028362347
2023-02-03,0.9935930968539873,10,10,0.001413501361309244,0.04041225103796897
2023-02-04,0.9949315221874291,10,10,0.0013470557894168511,0.07265327834011792
2023-02-05,0.9929395757138408,10,10,-0.0020020940428229217,-0.165931364366112
2023-02-06,0.9908701944569989,10,10,-0.002084095857851409,-0.1436033500791689
2023-02-07,0.9952637469410661,10,10,0.004434034355504046,0.0498184667042878
2023-02-08,0.9974807358813096,10,10,0.002227539129258327,0.6915964398448882
2023-02-09,0.9903142770193464,10,10,-0.007184558662811091,-0.0745412888225605
2023-02-10,0.988164209721911,10,10,-0.0021710959311893596,-0.3677745465108351
2023-02-11,0.9874046117043062,10,10,-0.0007686961439522522,-0.34299059908423635
2023-02-12,0.9859105602222168,10,10,-0.0015131096861200621,-0.3503814601665378
2023-02-13,0.9876141516876664,10,10,0.0017279371316052394,0.5700778010596874
2023-02-14,0.9858121290747391,10,10,-0.001824622105554008,-0.8620027759366322
2023-02-15,0.9897637742929064,10,10,0.0040085175477362345,-0.05319061862872898
2023-02-16,0.9826660044927447,10,10,-0.007171175571900945,-0.16208198105769345
2023-02-17,0.9716738090697081,10,10,-0.011186095146041741,-2.006067313251425
2023-02-18,0.9758701731195752,10,10,0.0043186962648347205,-1.5501754933164191
2023-02-19,0.9710879411562746,10,10,-0.004900479689847748,-2.2445846759650445
2023-02-20,0.9825805426319791,10,10,0.01183476901383429,-1.590561397490342
2023-02-21,0.9850888378310586,10,10,0.0025527629443593547,-0.948651461894412
2023-02-22,0.9787111076831132,10,10,-0.006474269023276857,-2.096770015986338
2023-02-23,0.9763298484175149,10,10,-0.0024330563400218885,-1.956301041591857
2023-02-24,0.9754827022120984,10,10,-0.0008676844273373119,-2.0927563528225
2023-02-25,0.9725580361414902,10,10,-0.0029981731751634877,-2.664614106181795
2023-02-26,0.9736689845411964,10,10,0.0011422952239579232,-2.821796762492379
2023-02-27,0.9732983460396116,10,10,-0.0003806617109812782,-2.8170082321544943
2023-02-28,0.9701060651495332,10,10,-0.0032798585377935563,-3.117928483158927
2023-03-01,0.9663911192143092,10,10,-0.0038294224401652643,-2.8657941359303996
2023-03-02,0.9662882038847026,10,10,-0.00010649449023314439,-2.7125168535702127
2023-03-03,0.9663030677313488,10,10,1.5382415501363766e-05,-2.3048480410324146
2023-03-04,0.9640066804843707,10,10,-0.00237646689083737,-2.8405784725966554
2023-03-05,0.9614338894895825,10,10,-0.0026688518314991194,-3.2366576887692178
2023-03-06,0.9655117087595394,10,10,0.0042413933131915105,-2.956968672900029
2023-03-07,0.9638560582396741,10,10,-0.0017147907216914504,-2.9290319557721434
2023-03-08,0.9659315803712392,10,10,0.0021533527893735638,-2.5168396653030944
2023-03-09,0.9702026752405435,10,10,0.004421736441894586,-2.5180332125577354
2023-03-10,0.9759726519538311,10,10,0.005947186974986529,-2.1562405321517653
2023-03-11,0.9816070181849972,10,10,0.005773077985214536,-0.8792419776635252
2023-03-12,0.973028722118038,10,10,-0.008739032940922264,-1.531677372542406
2023-03-13,0.9722718357665343,10,10,-0.0007778664023978532,-1.532581047160797
2023-03-14,0.9742889849337076,10,10,0.002074676127569841,-1.178765676867255
2023-03-15,0.9776498405875855,10,10,0.003449547008998133,-1.0089275333948544
2023-03-16,0.9766941628782082,10,10,-0.0009775255615066536,-0.9249192546544216
2023-03-17,0.9759401799018561,10,10,-0.0007719744880323454,-1.3966559243821508
2023-03-18,0.9763196045919731,10,10,0.0003887786341116861,-0.6458348891440036
2023-03-19,0.9766158295314081,10,10,0.00030340980355392233,0.5086090018657119
2023-03-20,0.978695554997723,10,10,0.002129522585470278,0.2895243605115949
2023-03-21,0.990571322120252,10,10,0.012134281250063106,2.006345680781352
2023-03-22,0.9777688075469894,10,10,-0.012924374335670952,-0.4897038844368762
2023-03-23,0.9775612823021036,10,10,-0.00021224367486871731,-0.7641499162176046
2023-03-24,0.9709286717037316,10,10,-0.0067848540224020315,-0.7951719274755908
2023-03-25,0.9744477974540521,10,10,0.0036244946234260667,-0.1927679427719431
2023-03-26,0.9747427604655035,10,10,0.0003026976018849492,-0.07585390749800247
2023-03-27,0.9785261254300831,10,10,0.0038813983730157098,0.613648653017207
2023-03-28,0.9832996821873453,10,10,0.004878313039587079,0.9891141444427376
2023-03-29,0.9896218207105529,10,10,0.006429513441053913,1.6771296013562642
2023-03-30,0.994477662496296,10,10,0.004906765073406039,2.512261104460367
2023-03-31,0.995317139401863,10,10,0.0008441385233930454,2.993200124921569
2023-04-01,0.9898390803168619,10,10,-0.005503832766602601,2.437251778245786
2023-04-02,0.9893369547221642,10,10,-0.0005072800263017374,2.3837124976632484
2023-04-03,0.9905245560238292,10,10,0.0012004012343787007,2.750797901746327
2023-04-04,0.9910956758989582,10,10,0.0005765832574828877,3.0851613130802757
2023-04-05,0.993688596639657,10,10,0.0026162163792582405,2.9183372531357943
2023-04-06,0.9927525769639984,10,10,-0.0009419647954338473,2.998011837690684
2023-04-07,0.9920191137477969,10,10,-0.000738817740916442,2.700764102415154
2023-04-08,0.9916773933420678,10,10,-0.00034446957825051694,2.2134259829988734
2023-04-09,0.9922344902552795,10,10,0.0005617723232897998,1.6662186454603267
2023-04-10,0.9908906494319709,10,10,-0.0013543581043659048,0.9457584425322629
2023-04-11,0.9920941912976704,10,10,0.0012146061388200735,1.9593942857238256
2023-04-12,0.9941469347000604,10,10,0.0020691013216245224,2.249895361442822
2023-04-13,0.9916702783248932,10,10,-0.0024912377524097806,1.7839977316759015
2023-04-14,0.9824397599670637,10,10,-0.009308051838985754,0.48994222477438676
2023-04-15,0.982766601858629,10,10,0.00033268390071694576,0.6217339276940015
2023-04-16,0.9810625138691177,10,10,-0.0017339701881285974,0.5248614692528353
2023-04-17,0.9763133987008586,10,10,-0.0048407875146808665,-0.0006356413499442048
2023-04-18,0.9760857562322066,10,10,-0.0002331653636578057,-0.054276541826669966
2023-04-19,0.9736576902629311,10,10,-0.0024875539405964098,-0.5147530004673939
2023-04-20,0.9697467715989727,10,10,-0.0040167285721353085,-2.102276742345588
2023-04-21,0.967494361643834,10,10,-0.0023226784776244624,-1.0508052439238469
2023-04-22,0.9719139895111945,10,10,0.004568117440861608,-0.5776919455739993
2023-04-23,0.9735502065250222,10,10,0.001683499807066946,0.27000282283253796
2023-04-24,0.9694077340345824,10,10,-0.004255016806196332,-0.51722251644859
2023-04-25,0.9698100848298223,10,10,0.00041504805574987813,-0.5060489634542642
2023-04-26,0.9715914136954811,10,10,0.0018367811322268501,-0.7086894825167889
2023-04-27,0.9735896861663141,10,10,0.0020567004222820096,-0.9874910159058836
2023-04-28,0.9714639478371174,10,10,-0.0021834026791791583,-1.83482947661745
2023-04-29,0.9711522326847586,10,10,-0.00032087155993065775,-2.345495599467451
2023-04-30,0.9728148498421315,10,10,0.0017120046697278735,-2.2608160423374435
2023-05-01,0.9698273953670062,10,10,-0.0030709383965613624,-2.021710937443444
2023-05-02,0.9725374009187521,10,10,0.002794317385435674,-1.698061891171343
2023-05-03,0.9742715356830097,10,10,0.0017831034185620265,-1.640849814573242
2023-05-04,0.9736018262926655,10,10,-0.0006873950082866287,-1.7651020009168406
2023-05-05,0.9809383512469799,10,10,0.007535446992998018,-1.2831228451040344
2023-05-06,0.983562928042327,10,10,0.0026755777180194062,-0.9256736406340949
2023-05-07,0.9809178212300215,10,10,-0.002689311214250756,-1.1190603451011527
2023-05-08,0.988792595117895,10,10,0.00802796495021263,-0.2909008759845566
2023-05-09,0.9859577113024884,10,10,-0.0028670156202661445,-0.6325902812727491
2023-05-10,0.9826445968101474,10,10,-0.0033603008063746165,-0.8321859356075878
2023-05-11,0.984123161340417,10,10,0.001504678838177398,-0.8034549569156502
2023-05-12,0.9806398706647481,10,10,-0.0035394865322796454,-1.3586587217499724
2023-05-13,0.9794100589014014,10,10,-0.0012540911298181134,-1.2363201450588446
2023-05-14,0.9762624810483093,10,10,-0.0032137487505721207,-0.6287692304881354
2023-05-15,0.9746335463436891,10,10,-0.001668541745936003,-0.8275673491099922
2023-05-16,0.9738289703639627,10,10,-0.0008255164033136309,-0.7373172864007738
2023-05-17,0.9705737530241844,10,10,-0.00334269922013275,-0.5878896760314722
2023-05-18,0.9714245201310194,10,10,0.000876561007532084,-0.4775437067312649
2023-05-19,0.9703342683809741,10,10,-0.0011223226585821422,-0.34133370641374894
2023-05-20,0.9700818713715278,10,10,-0.000260113465710643,0.034555389341739406
2023-05-21,0.9708810278638862,10,10,0.0008238031406859747,0.3500450601384486
2023-05-22,0.9719804156466897,10,10,0.0011323609703470794,0.006834569335567586
2023-05-23,0.9702762186269328,10,10,-0.001753324441854165,-0.3362936884144463
2023-05-24,0.9690022286378077,10,10,-0.00131301784447313,-0.041830220921279526
2023-05-25,0.9690026444484482,10,10,4.2911216113772355e-07,-0.08325757733441685
2023-05-26,0.9679998371195582,10,10,-0.0010348860600486454,-0.3696591515009562
2023-05-27,0.9662914224524295,10,10,-0.001764891482019637,-0.7496241812732118
2023-05-28,0.9649403059639523,10,10,-0.0013982494898361342,-0.6715269143738656
2023-05-29,0.9655849089852999,10,10,0.0006680237288914093,-0.5732699274209274
2023-05-30,0.9641231014765712,10,10,-0.0015139088185055494,-0.8934637836758741
2023-05-31,0.9695543123508438,10,10,0.005633316809808386,-0.028157898762914968
2023-06-01,0.9634481421192522,10,10,-0.006297914571475771,-0.9345922111492322
2023-06-02,0.9582310804551095,10,10,-0.0054149895942162685,-1.6464049949540094
2023-06-03,0.9593304855667714,10,10,0.0011473277522366931,-1.4658292887799185
2023-06-04,0.9643592021084899,10,10,0.005241902157156586,-1.6901316089247054
2023-06-05,0.9660952643461546,10,10,0.0018002236447465236,-1.7759579177043516
2023-06-06,0.9697591880913997,10,10,0.0037925077168501353,-1.1375706401815955
2023-06-07,0.9696982585662179,10,10,-6.28295415294744e-05,-1.9310760058230847
2023-06-08,0.9723361774234197,10,10,0.0027203502057455697,-1.3815535618737829
2023-06-09,0.9752885625376989,10,10,0.003036383076995719,-0.748595605809832
2023-06-10,0.9820965776697264,10,10,0.006980513658760623,-0.20592785032417238
2023-06-11,0.986265875629285,10,10,0.004245303419599944,0.5737075487990406
2023-06-12,0.9809522851663377,10,10,-0.0053875842146084985,0.15746481781759858
2023-06-13,0.9741707058913252,10,10,-0.006913261101035739,-0.2142636020118216
2023-06-14,0.9780083185109919,10,10,0.003939363600710566,0.3462606207187413
2023-06-15,0.970810386758189,10,10,-0.007359785818347286,-0.30997061061405207
2023-06-16,0.9678735707014979,10,10,-0.0030251180835609848,-0.2782047540718091
2023-06-17,0.9685383803027571,10,10,0.0006868764902603353,-0.2971038684377758
2023-06-18,0.9688843571019252,10,10,0.0003572153733959471,-0.14942389713475945
2023-06-19,0.9657918427345412,10,10,-0.0031918302165948598,-0.4422336674451244
2023-06-20,0.9654200324565457,10,10,-0.0003849797249713127,-0.5624783315990478
2023-06-21,0.9705665333002349,10,10,0.005330841157908939,-0.14546407763926794
2023-06-22,0.9736518093784541,10,10,0.003178840370405389,0.3478999780390568
2023-06-23,0.9884650415882485,10,10,0.015214096114349873,2.0085416085988905
2023-06-24,0.9975555211024906,10,10,0.00919656146831005,2.9466252561461737
2023-06-25,0.9923067509444403,10,10,-0.005261632106701497,2.5110452391408744
2023-06-26,0.9914852888358255,10,10,-0.0008278308172678939,2.607274140906113
2023-06-27,0.9974784923883604,10,10,0.006044672190317568,3.3720413815550243
2023-06-28,1.0032212851948188,10,10,0.005757309907211905,3.8977800770591653
2023-06-29,1.0030686435553693,10,10,-0.00015215151602354648,4.039478155761667
2023-06-30,1.0079475523184087,10,10,0.004863982933158262,3.9598854317376198
2023-07-01,1.0060775788351621,10,10,-0.0018552289540714195,4.424673716443106
2023-07-02,1.0037868950535185,10,10,-0.0022768460701567683,4.754157481175869
2023-07-03,0.9938647364234133,10,10,-0.009884726209317685,3.599828356985779
2023-07-04,0.992732634792984,10,10,-0.0011390902493465527,2.942205831857869
2023-07-05,0.991211026980958,10,10,-0.001532746843104782,2.5997190506674928
